id,datetime,visitor_id,revenue,device_type,device_name
1413,2019-10-20 00:00:00,49179450419439,899.0791345763222,2,Tablet
1414,2019-09-25 00:00:00,54284137125895,306.3284632291381,3,Mobile Phone
1415,2019-09-27 00:00:00,77625437166605,468.8203904034884,1,Desktop
1416,2019-11-02 00:00:00,34548230345629,46.228201071000306,1,Desktop
1417,2019-08-07 00:00:00,74122820228519,90.9791325068886,1,Desktop
1418,2019-09-04 00:00:00,7461068354376,144.9463167081003,4,Unknown
1419,2019-10-09 00:00:00,24444977685246,872.1933049333395,2,Tablet
1420,2019-09-21 00:00:00,49834338770012,178.51134388118402,2,Tablet
1421,2019-09-24 00:00:00,76778654454478,878.0870520778087,2,Tablet
1422,2019-09-05 00:00:00,25662618227295,422.56206665544624,3,Mobile Phone
1423,2019-10-04 00:00:00,98387289449951,563.1581294920278,2,Tablet
1424,2019-10-27 00:00:00,29634244534090,854.3577919949772,4,Unknown
1425,2019-09-04 00:00:00,50361144943021,347.2411693553548,4,Unknown
1426,2019-08-17 00:00:00,92075832400347,308.71052024937853,1,Desktop
1427,2019-09-11 00:00:00,92846295406134,812.8018598134813,1,Desktop
1428,2019-09-05 00:00:00,23205064463300,740.5492808630561,2,Tablet
1429,2019-10-29 00:00:00,22183390697152,509.3148546578489,4,Unknown
1430,2019-08-30 00:00:00,79083061937684,534.4884421054396,2,Tablet
1431,2019-08-20 00:00:00,62559385373049,696.4707166565262,4,Unknown
1432,2019-10-05 00:00:00,15713303587954,697.3650851972603,2,Tablet
1433,2019-09-02 00:00:00,74774483021879,952.9031599114436,3,Mobile Phone
1434,2019-10-17 00:00:00,85929365860949,204.02375538647019,4,Unknown
1435,2019-10-04 00:00:00,59579512093084,475.69837919751353,2,Tablet
1436,2019-08-24 00:00:00,60505299592873,162.63833632318344,3,Mobile Phone
1437,2019-10-07 00:00:00,45101854301536,381.66989298861176,1,Desktop
1438,2019-09-08 00:00:00,19801243387690,431.75426687426835,3,Mobile Phone
1439,2019-10-21 00:00:00,67521834151777,575.0856608710573,2,Tablet
1440,2019-11-03 00:00:00,24459734688997,588.4110025171408,2,Tablet
1441,2019-09-26 00:00:00,88435314181568,625.459612267566,1,Desktop
1442,2019-10-01 00:00:00,62477244684069,700.0400141267933,3,Mobile Phone
1443,2019-08-25 00:00:00,86017690185412,263.03527562915224,3,Mobile Phone
1444,2019-10-20 00:00:00,96969919086183,596.8641787022761,3,Mobile Phone
1445,2019-09-20 00:00:00,51611116041980,243.70394177792244,4,Unknown
1446,2019-10-28 00:00:00,89734626122616,344.13789244725166,2,Tablet
1447,2019-09-25 00:00:00,67316680925961,814.551610729599,4,Unknown
1448,2019-08-20 00:00:00,41986714911213,97.07832947459327,4,Unknown
1449,2019-10-08 00:00:00,41393346662734,421.2777892920242,3,Mobile Phone
1450,2019-08-29 00:00:00,37168875120641,977.1768386195732,2,Tablet
1451,2019-10-10 00:00:00,67698563214537,431.6704760672294,1,Desktop
1452,2019-09-01 00:00:00,50537563383127,260.69559805861803,4,Unknown
1453,2019-08-18 00:00:00,69586503298233,583.9929626083758,3,Mobile Phone
1454,2019-09-09 00:00:00,57799677910658,594.9752411752028,2,Tablet
1455,2019-10-06 00:00:00,53802011890484,835.2408954890446,3,Mobile Phone
1456,2019-08-27 00:00:00,80151681159425,245.2879305952416,2,Tablet
1457,2019-09-30 00:00:00,99488002305818,562.8541375011669,4,Unknown
1458,2019-10-25 00:00:00,89710230465962,349.0018861526803,2,Tablet
1459,2019-10-08 00:00:00,8663599850644,214.6761769884381,2,Tablet
1460,2019-10-02 00:00:00,16546023822705,984.6873593834897,3,Mobile Phone
1461,2019-11-02 00:00:00,7597272709777,497.08691427913504,3,Mobile Phone
1462,2019-09-23 00:00:00,17283814320714,44.55696036916967,4,Unknown
1463,2019-10-27 00:00:00,89170452932558,350.7915624079853,2,Tablet
1464,2019-09-16 00:00:00,19420221035726,585.4689916052117,1,Desktop
1465,2019-10-15 00:00:00,30979474923831,234.7136669569505,2,Tablet
1466,2019-10-24 00:00:00,35497544976127,426.29156085464746,2,Tablet
1467,2019-10-14 00:00:00,68177475376149,219.1143529566404,2,Tablet
1468,2019-10-22 00:00:00,45077068249049,467.28937398461403,1,Desktop
1469,2019-10-12 00:00:00,37674515794558,357.1128797160904,3,Mobile Phone
1470,2019-10-08 00:00:00,77197282998003,234.2997477227342,4,Unknown
1471,2019-09-23 00:00:00,10674636295267,470.34889649959365,3,Mobile Phone
1472,2019-09-10 00:00:00,53802011890484,577.2197285739855,4,Unknown
1473,2019-10-14 00:00:00,8711439466952,511.2949179019228,1,Desktop
1474,2019-10-11 00:00:00,9353490920858,30.335647098586712,3,Mobile Phone
1475,2019-10-24 00:00:00,74797193934497,922.4886235016608,1,Desktop
1476,2019-10-04 00:00:00,49756167373044,552.7408471488493,4,Unknown
1477,2019-11-04 00:00:00,34833778266925,353.62040765091,3,Mobile Phone
1478,2019-10-20 00:00:00,51628960539629,131.28493080742157,4,Unknown
1479,2019-10-15 00:00:00,66023585184575,972.3327872579916,2,Tablet
1480,2019-08-22 00:00:00,82362073557171,717.474280733751,4,Unknown
1481,2019-09-18 00:00:00,72479306623430,985.82501061372,4,Unknown
1482,2019-10-16 00:00:00,72817627293976,886.8981296171384,1,Desktop
1483,2019-10-11 00:00:00,71708150410703,213.47840554012603,2,Tablet
1484,2019-09-16 00:00:00,68843223995518,408.4854658687395,1,Desktop
1485,2019-09-16 00:00:00,41789433097806,391.38992181003715,3,Mobile Phone
1486,2019-08-13 00:00:00,16943097809537,66.40548768094223,3,Mobile Phone
1487,2019-09-26 00:00:00,52899269052118,430.2619602333012,4,Unknown
1488,2019-09-06 00:00:00,91221521703301,647.316622501153,4,Unknown
1489,2019-10-12 00:00:00,54145933160851,535.8855405798347,1,Desktop
1490,2019-11-01 00:00:00,37837691951475,568.7285081523902,1,Desktop
1491,2019-10-23 00:00:00,11579339919848,114.98920270036284,1,Desktop
1492,2019-08-27 00:00:00,94526403712831,153.18192209795234,1,Desktop
1493,2019-09-13 00:00:00,50261130053005,725.4753840066852,4,Unknown
1494,2019-09-12 00:00:00,30570536871046,861.9838427842935,4,Unknown
1495,2019-09-26 00:00:00,62376855740939,227.155368184488,3,Mobile Phone
1496,2019-10-22 00:00:00,78571540704760,692.1057004979663,4,Unknown
1497,2019-08-16 00:00:00,91545968762771,935.7707950412649,3,Mobile Phone
1498,2019-08-28 00:00:00,18655888836872,53.577297713125475,1,Desktop
1499,2019-08-24 00:00:00,5664551286044,638.8087317797123,4,Unknown
1500,2019-08-07 00:00:00,46942098281631,454.6836907992981,3,Mobile Phone
1501,2019-08-30 00:00:00,63140273444797,221.73797225423664,2,Tablet
1502,2019-10-19 00:00:00,64439865721597,305.9452249450552,3,Mobile Phone
1503,2019-08-06 00:00:00,5229891965018,864.9633008058586,4,Unknown
1504,2019-09-16 00:00:00,24012466194495,177.89507971015416,4,Unknown
1505,2019-08-17 00:00:00,3176082311769,654.7428870096959,3,Mobile Phone
1506,2019-09-15 00:00:00,93445283727929,425.5598783793905,2,Tablet
1507,2019-08-13 00:00:00,76142071910644,421.81711589454216,1,Desktop
1508,2019-11-04 00:00:00,53186872252244,110.74376660197952,3,Mobile Phone
1509,2019-09-19 00:00:00,21815807082523,378.4717954740192,2,Tablet
1510,2019-10-06 00:00:00,13962183657823,810.4150336822722,3,Mobile Phone
1511,2019-08-31 00:00:00,35174727331619,351.17167322953634,2,Tablet
1512,2019-08-24 00:00:00,75970589434300,683.0978245460576,2,Tablet
1513,2019-08-26 00:00:00,88435314181568,641.9513523799101,4,Unknown
1514,2019-09-01 00:00:00,24393646781776,225.71461181157287,1,Desktop
1515,2019-10-28 00:00:00,27930497600262,746.5447919739513,3,Mobile Phone
1516,2019-10-01 00:00:00,71971062719432,773.6875184639018,4,Unknown
1517,2019-09-10 00:00:00,11503690705013,679.6354256379257,3,Mobile Phone
1518,2019-10-11 00:00:00,76995688239711,805.2570741359863,1,Desktop
1519,2019-10-03 00:00:00,21458308326859,329.157317762236,3,Mobile Phone
1520,2019-09-16 00:00:00,9971503814033,792.8295218629822,3,Mobile Phone
1521,2019-10-03 00:00:00,85729807468173,165.68185786892718,1,Desktop
1522,2019-09-25 00:00:00,25920528872843,617.8164447463735,3,Mobile Phone
1523,2019-08-26 00:00:00,85445681386708,302.07459649299784,4,Unknown
1524,2019-08-10 00:00:00,65457803850577,681.9328397461468,3,Mobile Phone
1525,2019-09-10 00:00:00,54363125176656,791.7180659400093,1,Desktop
1526,2019-08-21 00:00:00,14513079078578,473.9154646609295,2,Tablet
1527,2019-09-26 00:00:00,81508102553371,488.3775011723079,2,Tablet
1528,2019-08-07 00:00:00,5591845373030,293.34667462907424,3,Mobile Phone
1529,2019-08-30 00:00:00,72252710728166,228.9759853293384,2,Tablet
1530,2019-09-03 00:00:00,42037646763416,748.5653217992982,3,Mobile Phone
1531,2019-08-27 00:00:00,67598852374867,325.3537490060482,3,Mobile Phone
1532,2019-08-19 00:00:00,4148471386289,722.476550054066,2,Tablet
1533,2019-09-18 00:00:00,90433920129005,47.74487911375391,2,Tablet
1534,2019-10-10 00:00:00,88357301872344,473.44140465389336,2,Tablet
1535,2019-08-16 00:00:00,97387717610795,315.54137565566674,1,Desktop
1536,2019-10-21 00:00:00,33579866993692,473.9896239453089,1,Desktop
1537,2019-08-28 00:00:00,23866764900082,76.59729930920156,2,Tablet
1538,2019-10-17 00:00:00,35271994616383,356.92398616610376,2,Tablet
1539,2019-10-23 00:00:00,53802011890484,556.8416053012863,1,Desktop
1540,2019-10-28 00:00:00,26997111114139,981.6577137138142,4,Unknown
1541,2019-09-02 00:00:00,23525411951748,766.3055437097354,4,Unknown
1542,2019-10-14 00:00:00,83482134045780,263.99561374338685,4,Unknown
1543,2019-11-03 00:00:00,20735624113426,164.7284499168797,4,Unknown
1544,2019-10-05 00:00:00,2507880091335,362.51544006968805,4,Unknown
1545,2019-09-29 00:00:00,38172152134768,93.43916882895051,4,Unknown
1546,2019-10-10 00:00:00,6967608642182,230.50234920709957,4,Unknown
1547,2019-09-11 00:00:00,51118232735712,450.2754674370018,1,Desktop
1548,2019-10-23 00:00:00,36148581828567,655.649580663747,2,Tablet
1549,2019-09-10 00:00:00,4740079509791,79.1593283840597,2,Tablet
1550,2019-10-19 00:00:00,52643789466563,77.51537861786981,1,Desktop
1551,2019-09-27 00:00:00,97004234372220,464.91395966838877,3,Mobile Phone
1552,2019-09-30 00:00:00,77009039233690,19.877603640889863,2,Tablet
1553,2019-09-06 00:00:00,22319685001865,298.95560252049125,1,Desktop
1554,2019-08-06 00:00:00,84725499961911,935.79584713347,1,Desktop
1555,2019-10-18 00:00:00,87847704838265,555.7931061911627,2,Tablet
1556,2019-08-19 00:00:00,36375513185834,496.39978823336736,3,Mobile Phone
1557,2019-08-31 00:00:00,78547124364428,762.6241052867532,1,Desktop
1558,2019-10-17 00:00:00,26899688281502,359.62248468092264,3,Mobile Phone
1559,2019-08-08 00:00:00,80240417433683,917.9802620754796,1,Desktop
1560,2019-09-23 00:00:00,74019332491246,713.5635589070381,3,Mobile Phone
1561,2019-10-26 00:00:00,14258577095073,339.7365073567954,1,Desktop
1562,2019-09-22 00:00:00,46581505668394,200.75662742003703,4,Unknown
1563,2019-08-06 00:00:00,62066777739433,760.7417358805369,3,Mobile Phone
1564,2019-09-07 00:00:00,92949922918270,128.0585034930083,3,Mobile Phone
1565,2019-08-10 00:00:00,62557525988426,589.6214334796093,1,Desktop
1566,2019-08-31 00:00:00,11874767835601,278.53697378615647,3,Mobile Phone
1567,2019-09-12 00:00:00,77244628387885,261.6309054587158,4,Unknown
1568,2019-08-12 00:00:00,59703705448397,950.6436414211014,4,Unknown
1569,2019-11-03 00:00:00,57182609874462,522.4479833184015,3,Mobile Phone
1570,2019-08-25 00:00:00,40971100087126,702.3970796757005,1,Desktop
1571,2019-08-28 00:00:00,40278915353239,808.2515892478717,2,Tablet
1572,2019-09-01 00:00:00,4176815351104,793.4315667315925,2,Tablet
1573,2019-09-19 00:00:00,39968721847105,808.4503401141803,2,Tablet
1574,2019-08-18 00:00:00,41986714911213,886.0193300053554,2,Tablet
1575,2019-10-21 00:00:00,64439865721597,877.9585927431938,1,Desktop
1576,2019-09-28 00:00:00,50234876600599,652.4318707728082,2,Tablet
1577,2019-10-26 00:00:00,72306775690261,546.9422932523507,4,Unknown
1578,2019-08-11 00:00:00,80935963455447,784.5482306324603,1,Desktop
1579,2019-10-11 00:00:00,2257738837215,724.5365741411598,1,Desktop
1580,2019-10-12 00:00:00,62066777739433,20.65135101036275,4,Unknown
1581,2019-10-30 00:00:00,95134888942544,591.3610391525558,2,Tablet
1582,2019-09-27 00:00:00,69709958390853,356.4132605800985,3,Mobile Phone
1583,2019-09-26 00:00:00,27738078979079,13.274192617427573,4,Unknown
1584,2019-08-23 00:00:00,55979803590000,855.8832824426557,2,Tablet
1585,2019-09-05 00:00:00,29209186191956,995.1141412457213,3,Mobile Phone
1586,2019-09-22 00:00:00,43008536549309,854.2263418315747,4,Unknown
1587,2019-10-17 00:00:00,32298532941721,302.8409315133464,3,Mobile Phone
1588,2019-10-28 00:00:00,62220033259830,870.5569178975218,3,Mobile Phone
1589,2019-09-17 00:00:00,14847552874897,747.12557862604,1,Desktop
1590,2019-10-29 00:00:00,46908759240742,439.5310106182315,3,Mobile Phone
1591,2019-10-26 00:00:00,59529904590020,93.12665563309601,3,Mobile Phone
1592,2019-08-25 00:00:00,45546484045065,897.8356813934552,4,Unknown
1593,2019-09-13 00:00:00,60844228528810,847.8068857565048,2,Tablet
1594,2019-08-21 00:00:00,75681321509029,57.53168568285771,2,Tablet
1595,2019-10-14 00:00:00,1410231285025,817.6142475759601,2,Tablet
1596,2019-10-09 00:00:00,86202254902906,280.2164513845964,3,Mobile Phone
1597,2019-09-11 00:00:00,67514731309224,310.771702219682,3,Mobile Phone
1598,2019-11-03 00:00:00,95134888942544,760.6525692104486,2,Tablet
1599,2019-09-04 00:00:00,47020843679390,814.4840703412117,2,Tablet
1600,2019-08-19 00:00:00,57124222787242,500.8317764927159,1,Desktop
1601,2019-09-03 00:00:00,67698563214537,147.66148674072178,2,Tablet
1602,2019-10-08 00:00:00,90278438592468,289.4569379571627,3,Mobile Phone
1603,2019-09-15 00:00:00,90444079009772,289.78057372776914,3,Mobile Phone
1604,2019-08-31 00:00:00,92556148949324,113.16078649181112,4,Unknown
1605,2019-09-28 00:00:00,40151450397715,404.33610527640417,3,Mobile Phone
1606,2019-10-08 00:00:00,83405914494207,763.6297327988855,2,Tablet
1607,2019-08-08 00:00:00,23151552508797,125.57530064630684,1,Desktop
1608,2019-10-16 00:00:00,80382038333520,322.98329307573425,2,Tablet
1609,2019-08-23 00:00:00,10536662636279,839.3345706798882,4,Unknown
1610,2019-10-23 00:00:00,91929466811490,19.30788874488765,2,Tablet
1611,2019-10-28 00:00:00,30012133104614,872.7334740727559,2,Tablet
1612,2019-09-22 00:00:00,29337575474929,875.6269667073291,1,Desktop
1613,2019-10-20 00:00:00,66557921319963,733.4551738542307,1,Desktop
1614,2019-11-04 00:00:00,44908806012284,544.6046925938017,3,Mobile Phone
1615,2019-08-24 00:00:00,82326367676522,317.2724439605555,2,Tablet
1616,2019-11-04 00:00:00,61376161696302,235.18963537011902,4,Unknown
1617,2019-09-28 00:00:00,81825050748713,417.6490266153125,2,Tablet
1618,2019-09-19 00:00:00,90534776345522,202.7637915880737,2,Tablet
1619,2019-10-10 00:00:00,99438716184800,158.81735229474702,4,Unknown
1620,2019-10-04 00:00:00,58755735993333,579.9084774773897,2,Tablet
1621,2019-09-08 00:00:00,43129968770844,850.7630969793236,3,Mobile Phone
1622,2019-10-18 00:00:00,38477740896626,37.88708134914642,2,Tablet
1623,2019-09-03 00:00:00,25889434097020,920.6066913661048,1,Desktop
1624,2019-10-03 00:00:00,54278578539092,760.0787415761465,3,Mobile Phone
1625,2019-08-14 00:00:00,88350798514387,74.7765843352838,2,Tablet
1626,2019-10-11 00:00:00,55327093720237,542.939620071933,4,Unknown
1627,2019-08-29 00:00:00,79237024934965,923.3590815353094,3,Mobile Phone
1628,2019-09-07 00:00:00,82589569452048,411.5583791272058,2,Tablet
1629,2019-09-03 00:00:00,84516511452821,577.2414922755078,4,Unknown
1630,2019-10-08 00:00:00,78947625958459,756.8741985369901,4,Unknown
1631,2019-09-11 00:00:00,20975877955516,281.83890585759207,4,Unknown
1632,2019-08-25 00:00:00,47835743176359,535.0279124025195,3,Mobile Phone
1633,2019-08-20 00:00:00,41768169507105,990.6333825198177,1,Desktop
1634,2019-09-12 00:00:00,2829569488195,938.4376720895336,2,Tablet
1635,2019-08-25 00:00:00,39091298737135,359.71193635012816,2,Tablet
1636,2019-10-24 00:00:00,66124771636439,186.62581763856343,2,Tablet
1637,2019-09-15 00:00:00,43480490109099,637.8140810578777,1,Desktop
1638,2019-10-31 00:00:00,90278438592468,486.8059148050394,1,Desktop
1639,2019-10-13 00:00:00,58446578862513,243.57474241556287,4,Unknown
1640,2019-08-31 00:00:00,24747156537959,642.9073335238322,3,Mobile Phone
1641,2019-09-15 00:00:00,8628992044264,637.4562447314357,1,Desktop
1642,2019-09-28 00:00:00,87608927759476,756.8447948171425,4,Unknown
1643,2019-08-21 00:00:00,46397228218455,280.03790046477275,2,Tablet
1644,2019-09-07 00:00:00,69875003604980,883.2385127592556,2,Tablet
1645,2019-08-06 00:00:00,74826196383645,778.5991269139624,3,Mobile Phone
1646,2019-09-30 00:00:00,19624429158924,580.4612094828208,4,Unknown
1647,2019-09-19 00:00:00,74810603124062,20.992125557917184,2,Tablet
1648,2019-08-07 00:00:00,68626337802019,410.3059102219931,4,Unknown
1649,2019-10-25 00:00:00,5796170511498,57.377739501535565,2,Tablet
1650,2019-10-29 00:00:00,26065535427631,232.5273054516506,1,Desktop
1651,2019-10-11 00:00:00,79503222532643,654.3270535451966,2,Tablet
1652,2019-08-06 00:00:00,20036311839020,408.744763520923,4,Unknown
1653,2019-09-23 00:00:00,55327093720237,143.91170657263118,4,Unknown
1654,2019-10-31 00:00:00,27870238645497,456.5246543324858,1,Desktop
1655,2019-11-03 00:00:00,27552073989165,386.72642411117937,1,Desktop
1656,2019-10-29 00:00:00,9506441220753,374.8375464790772,3,Mobile Phone
1657,2019-10-23 00:00:00,4318113661514,193.6115237915433,2,Tablet
1658,2019-09-05 00:00:00,71319311640430,164.835880623441,2,Tablet
1659,2019-10-15 00:00:00,35679201617054,408.8501713368216,4,Unknown
1660,2019-10-18 00:00:00,31274018361996,697.4712439263774,4,Unknown
1661,2019-09-22 00:00:00,58384091037630,75.06595333615769,3,Mobile Phone
1662,2019-09-28 00:00:00,97301325033705,682.4886639288982,4,Unknown
1663,2019-09-21 00:00:00,86491401650106,203.76903624914613,3,Mobile Phone
1664,2019-10-23 00:00:00,7297573562612,873.1978359660791,1,Desktop
1665,2019-08-15 00:00:00,19156946311070,84.82980466296608,3,Mobile Phone
1666,2019-10-19 00:00:00,35659034150323,726.5914970417595,1,Desktop
1667,2019-09-01 00:00:00,21815807082523,426.5386762192347,2,Tablet
1668,2019-10-31 00:00:00,94074773218203,544.9960273719777,1,Desktop
1669,2019-09-28 00:00:00,66999200699353,444.39083587712577,3,Mobile Phone
1670,2019-10-16 00:00:00,14446878324297,978.8720689410536,2,Tablet
1671,2019-10-12 00:00:00,4484028772044,491.92422284633216,4,Unknown
1672,2019-11-03 00:00:00,89310711733079,427.4497091566555,1,Desktop
1673,2019-09-15 00:00:00,18590098723086,752.8741088624092,1,Desktop
1674,2019-09-14 00:00:00,5229891965018,90.3703761048877,2,Tablet
1675,2019-09-10 00:00:00,68366041950282,723.0243988319513,4,Unknown
1676,2019-09-05 00:00:00,39228799756995,544.10812330165,2,Tablet
1677,2019-09-18 00:00:00,8309799574590,779.4509452396647,4,Unknown
1678,2019-08-15 00:00:00,58907484696996,226.59739453355843,4,Unknown
1679,2019-09-15 00:00:00,55890948547820,693.1974805986699,3,Mobile Phone
1680,2019-10-16 00:00:00,91616755072740,616.1232279554962,4,Unknown
1681,2019-08-11 00:00:00,38157400349366,497.06928236561737,3,Mobile Phone
1682,2019-08-17 00:00:00,63140273444797,765.9554943293742,4,Unknown
1683,2019-10-25 00:00:00,37335808282077,239.24880735658348,4,Unknown
1684,2019-10-14 00:00:00,48951097927672,877.6105128855795,1,Desktop
1685,2019-10-07 00:00:00,55698113706342,679.6685615541653,2,Tablet
1686,2019-09-08 00:00:00,32089272616900,340.66974410741955,2,Tablet
1687,2019-10-13 00:00:00,42388843460810,432.49839272359566,3,Mobile Phone
1688,2019-10-25 00:00:00,84409853715079,507.36258754864787,1,Desktop
1689,2019-10-08 00:00:00,76039714503196,880.5739423883148,1,Desktop
1690,2019-10-30 00:00:00,99995420178876,113.46974265563736,2,Tablet
1691,2019-10-29 00:00:00,76049476600272,750.2037771447384,2,Tablet
1692,2019-08-07 00:00:00,67521834151777,821.2817206628752,4,Unknown
1693,2019-10-01 00:00:00,91645596029977,882.0933701945912,1,Desktop
1694,2019-08-08 00:00:00,34499664815688,183.30118463230542,3,Mobile Phone
1695,2019-08-24 00:00:00,83916410755333,290.3423538585017,4,Unknown
1696,2019-08-21 00:00:00,55799729262919,325.5370015726528,3,Mobile Phone
1697,2019-10-23 00:00:00,68495656563796,854.2746390926179,1,Desktop
1698,2019-08-20 00:00:00,4534983835701,299.92016407868203,2,Tablet
1699,2019-09-29 00:00:00,55548148908662,313.99177284835525,4,Unknown
1700,2019-09-17 00:00:00,77507223064290,183.67943300476387,1,Desktop
1701,2019-09-05 00:00:00,99737307254321,481.06187358487495,3,Mobile Phone
1702,2019-09-13 00:00:00,23205064463300,212.2003115437485,4,Unknown
1703,2019-11-03 00:00:00,28087228545473,421.57550796068153,2,Tablet
1704,2019-09-25 00:00:00,68089608114816,751.6796180002514,4,Unknown
1705,2019-09-03 00:00:00,73449910756502,157.75591014881041,2,Tablet
1706,2019-08-31 00:00:00,18231802621862,241.5677186285069,4,Unknown
1707,2019-09-19 00:00:00,72252710728166,400.5798818387294,1,Desktop
1708,2019-09-12 00:00:00,49911452084433,10.478974632388894,4,Unknown
1709,2019-09-24 00:00:00,50105594644075,576.1830828568866,1,Desktop
1710,2019-10-27 00:00:00,50875429945381,827.2417424677935,4,Unknown
1711,2019-08-21 00:00:00,68129042008650,511.86103222508,2,Tablet
1712,2019-10-11 00:00:00,90988844405428,479.9713899675796,1,Desktop
1713,2019-09-05 00:00:00,65617886010275,576.0035094304852,1,Desktop
1714,2019-08-21 00:00:00,1866877376386,738.3888223891742,4,Unknown
1715,2019-10-05 00:00:00,96183215176895,537.382935795327,1,Desktop
1716,2019-08-17 00:00:00,8524277157659,369.92550142376234,3,Mobile Phone
1717,2019-08-11 00:00:00,73500265320474,711.3041691724478,3,Mobile Phone
1718,2019-10-08 00:00:00,24447275064122,600.1886082955747,3,Mobile Phone
1719,2019-08-11 00:00:00,38703676292399,773.1449738751909,3,Mobile Phone
1720,2019-08-30 00:00:00,33119908924235,369.2928169041297,4,Unknown
1721,2019-08-29 00:00:00,95955836419452,765.9517803958133,1,Desktop
1722,2019-09-27 00:00:00,97677984961901,794.8599821472037,3,Mobile Phone
1723,2019-09-22 00:00:00,65466407371698,397.641505388046,4,Unknown
1724,2019-09-23 00:00:00,87847704838265,752.3673514235512,1,Desktop
1725,2019-10-05 00:00:00,48760268045858,334.06056068157443,4,Unknown
1726,2019-10-10 00:00:00,94074773218203,710.4199726098276,2,Tablet
1727,2019-09-10 00:00:00,56716188676017,448.43407171002576,2,Tablet
1728,2019-08-12 00:00:00,52643789466563,913.4168574175155,4,Unknown
1729,2019-09-29 00:00:00,27015679408153,182.4524666333755,1,Desktop
1730,2019-08-15 00:00:00,95094084080984,791.6869998000321,3,Mobile Phone
1731,2019-08-24 00:00:00,31087835381906,862.0543538151187,1,Desktop
1732,2019-11-03 00:00:00,54686232484756,657.588195958755,1,Desktop
1733,2019-09-27 00:00:00,1103306041218,609.9512751252322,4,Unknown
1734,2019-10-05 00:00:00,36601051764534,53.18369617186692,3,Mobile Phone
1735,2019-10-16 00:00:00,76840553912056,583.5128539779192,4,Unknown
1736,2019-09-15 00:00:00,7461068354376,453.6819539584362,1,Desktop
1737,2019-08-19 00:00:00,77875116128115,817.9474090988631,3,Mobile Phone
1738,2019-09-17 00:00:00,97677984961901,626.8176346310928,3,Mobile Phone
1739,2019-09-13 00:00:00,45281151514884,379.498612547991,1,Desktop
1740,2019-10-04 00:00:00,22111293245897,838.6861707161385,2,Tablet
1741,2019-10-14 00:00:00,38217986408064,601.6680496901491,1,Desktop
1742,2019-09-16 00:00:00,21437435235549,675.4118792112026,4,Unknown
1743,2019-08-16 00:00:00,67870433447272,987.6469407018803,3,Mobile Phone
1744,2019-10-07 00:00:00,38261526856744,311.4233105429524,1,Desktop
1745,2019-08-17 00:00:00,2669706688525,742.7479838197928,2,Tablet
1746,2019-09-07 00:00:00,86491401650106,146.759144315163,2,Tablet
1747,2019-10-10 00:00:00,22394130281788,656.0214132277051,2,Tablet
1748,2019-11-01 00:00:00,1374905381336,29.992194926183323,2,Tablet
1749,2019-10-04 00:00:00,71525795776824,849.9488822588577,2,Tablet
1750,2019-10-31 00:00:00,14262513442406,788.2688037962332,1,Desktop
1751,2019-08-20 00:00:00,94673125006660,971.3647762983252,4,Unknown
1752,2019-08-20 00:00:00,54296747366801,752.4357023433861,3,Mobile Phone
1753,2019-08-12 00:00:00,37830930744689,186.13306765192382,1,Desktop
1754,2019-10-26 00:00:00,41626375068534,453.6518576379924,1,Desktop
1755,2019-08-17 00:00:00,15733765868949,89.33949584239456,3,Mobile Phone
1756,2019-10-15 00:00:00,20549273018147,266.63634929210855,3,Mobile Phone
1757,2019-09-01 00:00:00,66831915032470,707.5946601279747,4,Unknown
1758,2019-08-07 00:00:00,22394130281788,627.5856765521097,3,Mobile Phone
1759,2019-09-11 00:00:00,23000316737860,589.7559210057099,2,Tablet
1760,2019-10-14 00:00:00,46717547648456,788.3378343788568,2,Tablet
1761,2019-10-07 00:00:00,45399349398854,57.73443604213024,2,Tablet
1762,2019-09-29 00:00:00,60068222775337,814.9228422919115,2,Tablet
1763,2019-08-25 00:00:00,66024291393316,873.8826499678831,1,Desktop
1764,2019-10-26 00:00:00,91244833170505,351.7242696502609,2,Tablet
1765,2019-10-31 00:00:00,48673645726648,122.00615451753504,3,Mobile Phone
1766,2019-10-11 00:00:00,72113708561685,530.2260731848526,1,Desktop
1767,2019-08-28 00:00:00,57795850945322,852.7271620538122,2,Tablet
1768,2019-08-31 00:00:00,34409772575350,734.8442352051816,4,Unknown
1769,2019-10-08 00:00:00,78503872908636,369.8194925965117,4,Unknown
1770,2019-08-14 00:00:00,83627032272751,34.168693242977675,3,Mobile Phone
1771,2019-08-26 00:00:00,45447734431435,189.9660919977049,1,Desktop
1772,2019-10-28 00:00:00,49834338770012,733.6319267184111,3,Mobile Phone
1773,2019-10-14 00:00:00,8628992044264,717.8985180598082,4,Unknown
1774,2019-08-07 00:00:00,57705874262658,270.94462133588416,3,Mobile Phone
1775,2019-10-23 00:00:00,27086224045351,934.3150419706196,1,Desktop
1776,2019-08-22 00:00:00,38960082342393,520.3214602118092,1,Desktop
1777,2019-10-13 00:00:00,55996679031426,297.31553092157316,4,Unknown
1778,2019-10-03 00:00:00,88384800532784,636.4661342294918,2,Tablet
1779,2019-10-30 00:00:00,3620244770672,354.2592557580696,4,Unknown
1780,2019-10-19 00:00:00,51220258011202,691.6948220197421,4,Unknown
1781,2019-10-10 00:00:00,29640322920354,454.00330712362825,4,Unknown
1782,2019-10-14 00:00:00,31381868671164,837.0072082696834,2,Tablet
1783,2019-11-04 00:00:00,27738078979079,148.62767539923783,2,Tablet
