id,datetime,visitor_id,device_type,revenue,tax
2072,2019-09-22 00:00:00,38025257182986,2,629.9182528989278,0.19
2073,2019-09-08 00:00:00,39342111339071,3,64.60256950782617,0.19
2074,2019-10-10 00:00:00,3620244770672,4,351.3837936534845,0.19
2075,2019-10-24 00:00:00,88797943475169,1,37.420853958101134,0.19
2076,2019-08-23 00:00:00,79683471679236,4,64.34850438579853,0.07
2077,2019-09-21 00:00:00,57093032264894,4,299.924584839655,0.07
2078,2019-09-29 00:00:00,83577995191748,1,709.6330047086673,0.07
2079,2019-10-30 00:00:00,5591845373030,1,43.891656835548076,0.07
2080,2019-08-12 00:00:00,60316782609431,4,855.579166498458,0.07
2081,2019-10-18 00:00:00,48741842548454,2,637.0673977041806,0.19
2082,2019-08-23 00:00:00,25889434097020,4,702.2048898177089,0.07
2083,2019-09-01 00:00:00,49475171468541,4,493.06017153385096,0.19
2084,2019-10-10 00:00:00,62990464407477,1,70.44491929899411,0.19
2085,2019-09-24 00:00:00,73037339639573,1,87.00768990562322,0.07
2086,2019-09-24 00:00:00,34499664815688,4,214.6230051204595,0.19
2087,2019-08-10 00:00:00,62844545982222,4,342.5407878275828,0.19
2088,2019-09-14 00:00:00,19543367726666,3,47.2221561743179,0.19
2089,2019-09-22 00:00:00,51919829014147,4,408.50680016386804,0.07
2090,2019-09-21 00:00:00,86093673362172,4,572.488857275074,0.07
2091,2019-09-30 00:00:00,62990464407477,1,841.1872332734613,0.19
2092,2019-08-20 00:00:00,44002364209135,1,907.0745290375984,0.19
2093,2019-08-18 00:00:00,59748108125560,1,211.1304301256279,0.07
2094,2019-11-04 00:00:00,21433967516584,3,628.9272194693083,0.07
2095,2019-10-15 00:00:00,66875346836407,3,119.07249125505359,0.19
2096,2019-08-22 00:00:00,62531584827560,2,941.9103768706971,0.07
2097,2019-10-10 00:00:00,79540047544052,4,951.2807992529356,0.07
2098,2019-11-01 00:00:00,95544654123292,4,444.78154438312,0.19
2099,2019-10-03 00:00:00,35475628060412,3,264.95553298987505,0.07
2100,2019-09-10 00:00:00,17725626521806,1,864.1213998642835,0.19
2101,2019-08-21 00:00:00,58711966291507,4,583.5185954858924,0.07
2102,2019-09-29 00:00:00,38716489905123,4,404.12623945768235,0.07
2103,2019-10-04 00:00:00,21426907304644,4,254.99931841297985,0.19
2104,2019-10-27 00:00:00,15711354160102,4,866.5151279996156,0.07
2105,2019-10-13 00:00:00,14262500170292,3,73.91602639816375,0.07
2106,2019-08-14 00:00:00,34137366596970,3,953.8898806146533,0.19
2107,2019-09-18 00:00:00,99333870500778,4,578.1866396211184,0.19
2108,2019-10-17 00:00:00,52887070953835,4,500.97937480463435,0.07
2109,2019-08-30 00:00:00,55116551296116,4,154.23632841664758,0.07
2110,2019-08-11 00:00:00,27412659321530,2,749.3706861799393,0.07
2111,2019-10-28 00:00:00,38997225357496,3,942.7484328240323,0.07
2112,2019-09-26 00:00:00,55798021439924,4,859.0766456807656,0.19
2113,2019-10-05 00:00:00,73266645520796,1,793.2502191203264,0.19
2114,2019-10-21 00:00:00,62130532145355,2,332.6717282564303,0.07
2115,2019-08-22 00:00:00,86604928810920,3,929.5952871151593,0.19
2116,2019-10-07 00:00:00,58154010249495,4,72.34658256184369,0.07
2117,2019-10-08 00:00:00,54819725723513,1,941.8140943046903,0.19
2118,2019-08-22 00:00:00,97127563529788,3,370.2228532002936,0.07
2119,2019-08-28 00:00:00,86122337586723,3,834.0305650362681,0.19
2120,2019-08-30 00:00:00,24933792135533,4,313.71910721137743,0.19
2121,2019-09-23 00:00:00,20879731013254,1,812.7713916399762,0.07
2122,2019-10-14 00:00:00,86786214621147,1,541.6039467978383,0.07
2123,2019-09-24 00:00:00,61057579354317,4,366.76755093554937,0.07
2124,2019-10-25 00:00:00,85880882078268,1,823.8924834196629,0.07
2125,2019-10-25 00:00:00,62647705837071,3,772.0268014232488,0.07
2126,2019-09-26 00:00:00,22725645340378,1,623.9636526938988,0.07
2127,2019-08-18 00:00:00,27483017512976,2,628.2433114402962,0.19
2128,2019-08-18 00:00:00,90988844405428,3,387.3299260689204,0.19
2129,2019-10-05 00:00:00,63140273444797,2,310.3995499187578,0.07
2130,2019-08-29 00:00:00,17758634549650,1,96.49841924788782,0.19
2131,2019-09-05 00:00:00,37337843649793,2,171.16860091401742,0.07
2132,2019-09-24 00:00:00,38979786608071,4,655.2898007688668,0.19
2133,2019-08-20 00:00:00,7804169464255,2,836.1057546673721,0.19
2134,2019-09-11 00:00:00,48076008851343,1,700.5099757413843,0.07
2135,2019-09-22 00:00:00,35559792369680,4,6.984065746156952,0.07
2136,2019-09-26 00:00:00,66790887106543,4,297.30969079793056,0.07
2137,2019-08-06 00:00:00,42403591071290,2,136.4557728177651,0.07
2138,2019-11-02 00:00:00,742966659665,1,819.549565837848,0.07
2139,2019-08-19 00:00:00,59043426036502,1,339.5675066984287,0.19
2140,2019-08-15 00:00:00,35798061902067,1,788.3959296845113,0.19
2141,2019-10-25 00:00:00,27187947896139,1,814.540098950615,0.19
2142,2019-09-11 00:00:00,80065136783836,3,951.9335114243692,0.19
2143,2019-11-01 00:00:00,91521148919668,1,814.6521215165037,0.07
2144,2019-08-22 00:00:00,23930734434630,2,758.7088926696208,0.19
2145,2019-08-14 00:00:00,2436003892662,3,491.677812440696,0.07
2146,2019-09-23 00:00:00,9766746150478,2,51.774040629401505,0.07
2147,2019-10-17 00:00:00,54296747366801,1,928.7215144375206,0.07
2148,2019-09-26 00:00:00,36042101748950,1,169.79750654372629,0.07
2149,2019-09-14 00:00:00,19781994955287,2,590.4823541308804,0.07
2150,2019-09-25 00:00:00,95955836419452,3,643.7596852195463,0.07
2151,2019-09-08 00:00:00,57182609874462,2,99.25963990561527,0.07
2152,2019-10-19 00:00:00,92972902674238,4,52.391834913862574,0.19
2153,2019-10-13 00:00:00,91777691677602,2,507.0786104984023,0.07
2154,2019-09-21 00:00:00,76110568798871,1,992.3972776042357,0.19
2155,2019-08-06 00:00:00,28126065143499,4,846.0637121185358,0.19
2156,2019-08-22 00:00:00,1129171893893,4,569.4377197276459,0.07
2157,2019-09-13 00:00:00,29579886306076,4,74.75076239569556,0.07
2158,2019-10-03 00:00:00,34567061242015,4,615.3591316012947,0.19
2159,2019-10-26 00:00:00,7414014390198,3,210.6569897089201,0.07
2160,2019-11-03 00:00:00,5423651112766,4,68.54665165651741,0.07
2161,2019-09-01 00:00:00,32344678730358,3,234.9204502123811,0.19
2162,2019-08-09 00:00:00,71319311640430,1,447.24436754226565,0.19
2163,2019-08-20 00:00:00,77815317512304,4,856.4380868263156,0.19
2164,2019-08-20 00:00:00,33969270952950,2,534.2092564481248,0.19
2165,2019-10-29 00:00:00,20504485868701,3,726.7634010679793,0.07
2166,2019-09-29 00:00:00,86234844401403,1,591.1354279818228,0.19
2167,2019-10-08 00:00:00,70617524538349,1,389.93027745819745,0.07
2168,2019-08-28 00:00:00,70801220089086,2,895.9406232855143,0.19
2169,2019-09-25 00:00:00,63961869700630,3,202.135311424164,0.19
2170,2019-08-27 00:00:00,31356763065634,2,90.59494764087415,0.19
2171,2019-09-06 00:00:00,96196627570887,2,619.2249348767155,0.19
2172,2019-11-01 00:00:00,17758634549650,2,918.9967268331673,0.07
2173,2019-10-21 00:00:00,46397228218455,2,938.3346708695308,0.07
2174,2019-10-16 00:00:00,46397228218455,2,680.4538491871627,0.07
2175,2019-09-15 00:00:00,16070348423816,3,74.69625651254863,0.07
2176,2019-10-09 00:00:00,21629062982130,3,499.9296935620516,0.19
2177,2019-08-22 00:00:00,88019946517665,3,280.7333998576724,0.07
2178,2019-10-05 00:00:00,62771564603373,4,218.3447485511176,0.19
2179,2019-09-17 00:00:00,62507641046969,1,903.7675364684633,0.07
2180,2019-08-20 00:00:00,41827173675683,1,99.10938128240154,0.19
2181,2019-10-03 00:00:00,24419518642572,2,562.9081334527966,0.07
2182,2019-08-14 00:00:00,55698113706342,1,285.96650732614194,0.19
2183,2019-10-08 00:00:00,87659880609498,2,698.9243726534868,0.07
2184,2019-08-26 00:00:00,10409346279482,4,710.0055555101181,0.07
2185,2019-08-10 00:00:00,40828780303166,3,675.6509786363531,0.07
2186,2019-09-15 00:00:00,23264483223511,2,865.6547972852948,0.07
2187,2019-11-04 00:00:00,36119621552670,2,937.9439497384436,0.07
2188,2019-08-17 00:00:00,53801265022167,4,685.6593707559088,0.19
2189,2019-09-18 00:00:00,81234585034675,1,161.94288752767315,0.07
2190,2019-09-11 00:00:00,10542897805749,3,208.95827030368187,0.19
2191,2019-10-16 00:00:00,208213026589,3,615.2881044283885,0.07
2192,2019-10-02 00:00:00,32464450806224,1,678.5866433734898,0.07
2193,2019-11-03 00:00:00,53649464675069,4,757.8370527230064,0.07
2194,2019-09-30 00:00:00,36601051764534,3,576.1664143113616,0.07
2195,2019-09-11 00:00:00,80689038754006,2,705.8202139191455,0.07
2196,2019-10-08 00:00:00,18321630287298,1,334.20691333611074,0.19
2197,2019-08-08 00:00:00,94673125006660,3,106.22749220667869,0.07
2198,2019-08-26 00:00:00,63166487186959,2,701.559387638349,0.19
2199,2019-09-19 00:00:00,17727763677756,3,953.7658191022588,0.07
2200,2019-08-28 00:00:00,44301218776144,4,930.4415517929042,0.07
2201,2019-08-23 00:00:00,4942622645162,1,414.14490661874083,0.07
2202,2019-09-11 00:00:00,13133587917469,4,663.9127476175405,0.19
2203,2019-09-15 00:00:00,53801265022167,2,341.4053082327435,0.19
2204,2019-11-02 00:00:00,66230396650938,1,870.7955624385422,0.07
2205,2019-08-18 00:00:00,57125787747855,1,52.528899733389814,0.07
2206,2019-08-25 00:00:00,85880882078268,1,55.38835680623067,0.19
2207,2019-09-17 00:00:00,47593740832808,4,944.9106431495943,0.19
2208,2019-11-03 00:00:00,56764668774256,3,874.6997518307795,0.07
2209,2019-09-14 00:00:00,77275463246390,3,432.48811468501845,0.07
2210,2019-10-29 00:00:00,30562578570819,4,226.20624772155685,0.19
2211,2019-10-22 00:00:00,71758854623416,3,784.6683675917212,0.07
2212,2019-09-17 00:00:00,59345513602970,2,230.5393582336262,0.19
2213,2019-11-03 00:00:00,21234030160600,1,709.3724657863886,0.07
2214,2019-08-25 00:00:00,17162439744065,3,760.1054672004506,0.07
2215,2019-09-11 00:00:00,84677345709549,3,536.3876737813055,0.07
2216,2019-10-17 00:00:00,56264334388825,1,399.5833894463981,0.07
2217,2019-09-18 00:00:00,87552532375846,2,778.735666679201,0.19
2218,2019-08-07 00:00:00,14226478550424,2,780.3341349720184,0.07
2219,2019-10-28 00:00:00,92140292126900,3,247.81095453752312,0.19
2220,2019-10-08 00:00:00,69512920708889,1,247.09219903496086,0.19
2221,2019-10-10 00:00:00,35092024108300,4,693.8041915798572,0.07
2222,2019-10-30 00:00:00,57795850945322,1,379.1382226356567,0.19
2223,2019-08-15 00:00:00,12995527377454,1,576.3432481670559,0.19
2224,2019-10-30 00:00:00,80382038333520,2,707.3085705967916,0.07
2225,2019-10-12 00:00:00,74408715018336,3,921.9199559659247,0.07
2226,2019-10-17 00:00:00,7324851507555,4,103.30634338784373,0.19
2227,2019-09-21 00:00:00,68353914280837,2,483.4574109302722,0.07
2228,2019-09-12 00:00:00,57238142940997,1,214.13479677482343,0.07
2229,2019-10-06 00:00:00,61198519330067,3,609.8814453969343,0.07
2230,2019-09-11 00:00:00,752929222950,2,561.239583467526,0.19
2231,2019-09-24 00:00:00,46487463272929,4,807.0018853941565,0.19
2232,2019-10-24 00:00:00,44057211681366,4,646.0587204398436,0.07
2233,2019-11-01 00:00:00,88931084704854,3,843.3317972823149,0.07
2234,2019-10-19 00:00:00,58907484696996,3,401.27191403836207,0.07
2235,2019-09-15 00:00:00,61198519330067,1,960.7513566347327,0.07
2236,2019-09-12 00:00:00,5423651112766,2,719.3854342560878,0.19
2237,2019-09-09 00:00:00,90262344287742,2,537.3632544805529,0.07
2238,2019-08-13 00:00:00,29442368358887,3,565.1148486251425,0.19
2239,2019-10-12 00:00:00,54433329161124,1,859.0500817159685,0.19
2240,2019-10-18 00:00:00,2350555763124,1,86.2448245956028,0.19
2241,2019-10-07 00:00:00,6669593099533,2,945.4081799120816,0.19
2242,2019-09-24 00:00:00,47446441341195,4,775.6889424893657,0.19
2243,2019-08-25 00:00:00,82185329901179,1,557.9485397593436,0.07
2244,2019-10-26 00:00:00,75336633328294,1,569.3090848759357,0.07
2245,2019-09-06 00:00:00,91001446628171,4,594.8629440457911,0.19
2246,2019-08-09 00:00:00,18368355074381,3,317.51342547478384,0.19
2247,2019-08-26 00:00:00,24274874182124,4,299.99325760336063,0.19
2248,2019-10-25 00:00:00,72512831318789,2,273.38974253342064,0.19
2249,2019-09-12 00:00:00,78033327432238,3,194.9830817645253,0.07
2250,2019-10-28 00:00:00,59001289747422,4,943.2721222434418,0.19
2251,2019-08-15 00:00:00,43981226717615,3,931.3815363809058,0.19
2252,2019-08-08 00:00:00,38979786608071,3,313.7437236130487,0.19
2253,2019-09-28 00:00:00,32307462448541,4,511.89886701390543,0.07
2254,2019-08-15 00:00:00,90765096333427,3,686.476025737377,0.07
2255,2019-10-01 00:00:00,98338420914387,4,313.8222565316725,0.07
2256,2019-08-27 00:00:00,33579866993692,4,964.6064073688617,0.07
2257,2019-10-11 00:00:00,65552757786950,2,670.625411464466,0.07
2258,2019-10-15 00:00:00,81516332467091,1,378.81042073930206,0.07
2259,2019-08-06 00:00:00,67178976199833,2,171.94083052851283,0.07
2260,2019-10-07 00:00:00,75753926660403,2,369.48201600406435,0.19
2261,2019-10-26 00:00:00,6042138995452,3,58.98840794807325,0.19
2262,2019-08-10 00:00:00,60412089374438,2,119.05545677365471,0.07
2263,2019-10-06 00:00:00,52557761494817,1,179.26833912343062,0.19
2264,2019-10-11 00:00:00,19543367726666,4,18.568504636122032,0.07
2265,2019-10-28 00:00:00,28842110050527,2,961.5838761534887,0.07
2266,2019-09-29 00:00:00,62844545982222,2,948.1584272103656,0.07
2267,2019-09-09 00:00:00,75118531672639,4,784.8378571433461,0.19
2268,2019-09-08 00:00:00,56513401642207,4,262.5692226599752,0.19
2269,2019-09-12 00:00:00,99107501632284,3,721.1651554178645,0.19
2270,2019-08-25 00:00:00,18729415967844,2,548.5637436905284,0.07
2271,2019-09-02 00:00:00,87098751664980,4,175.1111441419505,0.19
2272,2019-10-03 00:00:00,6517890573698,2,482.984067688747,0.07
2273,2019-08-09 00:00:00,33380788997911,1,109.18247875350549,0.19
2274,2019-09-01 00:00:00,46908759240742,4,98.95317093621193,0.07
2275,2019-10-09 00:00:00,25703504080830,1,375.83697705056954,0.19
2276,2019-09-15 00:00:00,15731013823497,4,58.08135497279454,0.07
2277,2019-09-28 00:00:00,53801265022167,3,537.003699549457,0.07
2278,2019-08-23 00:00:00,60673372961484,3,634.9148468686358,0.19
2279,2019-11-04 00:00:00,52353327763834,1,546.7994796249418,0.19
2280,2019-10-01 00:00:00,77791895056835,4,728.107588017583,0.07
2281,2019-10-06 00:00:00,39262350198207,2,789.5722973309389,0.07
2282,2019-08-23 00:00:00,27567058713509,4,681.2186341269662,0.19
2283,2019-09-15 00:00:00,96064008119967,4,859.4638386559942,0.19
2284,2019-10-28 00:00:00,87608927759476,3,774.0036588376195,0.07
2285,2019-09-07 00:00:00,77069564769953,3,939.3624784243923,0.19
2286,2019-09-24 00:00:00,10352328078611,1,320.12478192379785,0.07
2287,2019-08-14 00:00:00,41942363678570,2,181.1131165624852,0.19
2288,2019-10-05 00:00:00,75440997398955,3,475.8792787237954,0.07
2289,2019-10-12 00:00:00,53973673202638,4,281.3526226049755,0.07
2290,2019-10-23 00:00:00,9717736031844,4,248.93933808026702,0.07
2291,2019-08-21 00:00:00,53372513258351,3,74.59751689393224,0.07
2292,2019-08-28 00:00:00,10827646079247,4,795.1953412882776,0.07
2293,2019-08-09 00:00:00,73874901120845,4,117.9804520141895,0.19
2294,2019-09-26 00:00:00,91674159157870,3,676.4247658750037,0.07
2295,2019-10-10 00:00:00,92308427965332,2,626.8291676734619,0.19
2296,2019-10-01 00:00:00,21337857644565,2,332.1196308871545,0.07
2297,2019-09-19 00:00:00,41322268145559,3,814.1533972629352,0.19
2298,2019-08-09 00:00:00,92926931127130,3,72.44127933298982,0.19
2299,2019-09-05 00:00:00,93653351262812,3,29.456795218812278,0.19
2300,2019-09-23 00:00:00,34284230534766,2,984.0516225497847,0.07
2301,2019-09-04 00:00:00,66556374498479,4,585.5868172065093,0.07
2302,2019-08-11 00:00:00,97964333930801,2,152.049288147055,0.07
2303,2019-10-16 00:00:00,12504476756421,2,954.7001833472735,0.07
2304,2019-09-02 00:00:00,71911722567495,1,398.3133438747134,0.19
2305,2019-09-28 00:00:00,90912217437875,4,269.375224659997,0.19
2306,2019-09-29 00:00:00,84610345702327,4,689.4654249546891,0.19
2307,2019-08-27 00:00:00,30644054486125,1,874.0156191986968,0.07
2308,2019-09-23 00:00:00,23850220445671,3,881.483488934062,0.07
2309,2019-09-24 00:00:00,85906918792662,4,23.695884525363976,0.19
2310,2019-10-04 00:00:00,66226825496802,2,608.9501047309034,0.19
2311,2019-08-19 00:00:00,11468902075115,3,960.5496411673055,0.07
2312,2019-08-27 00:00:00,65915572755581,1,560.7628393869776,0.19
2313,2019-09-21 00:00:00,45296615316872,4,340.30731003338263,0.07
2314,2019-08-15 00:00:00,1882852545460,1,13.963345935848135,0.19
2315,2019-08-17 00:00:00,19866562642681,1,125.65527056393655,0.07
2316,2019-10-05 00:00:00,81459781427120,1,826.2235326458854,0.19
2317,2019-10-07 00:00:00,5423651112766,1,83.03059139180347,0.19
2318,2019-09-23 00:00:00,30287512975887,1,154.42073523757142,0.07
2319,2019-10-21 00:00:00,35601601087149,2,286.4872685841808,0.19
2320,2019-10-14 00:00:00,73529035281356,3,734.8817103055683,0.19
2321,2019-09-07 00:00:00,81825050748713,1,506.4940410013161,0.07
2322,2019-08-25 00:00:00,87192480765304,4,434.5509287320377,0.19
2323,2019-11-01 00:00:00,16727034365648,1,198.4389498324265,0.07
2324,2019-08-26 00:00:00,89900048067968,2,469.1136959763488,0.19
2325,2019-09-12 00:00:00,92846295406134,4,787.0871004517269,0.19
2326,2019-10-16 00:00:00,46303122551225,2,457.8699564256616,0.19
2327,2019-10-22 00:00:00,87373339115810,1,453.7087388335514,0.07
2328,2019-10-31 00:00:00,56559241324116,2,591.9024639175137,0.19
2329,2019-10-06 00:00:00,31274018361996,3,818.4351679077104,0.19
2330,2019-08-09 00:00:00,61217730502305,4,21.35416849467042,0.19
2331,2019-10-15 00:00:00,53801265022167,3,496.139788866398,0.19
2332,2019-08-27 00:00:00,27538704485399,4,185.63170586087017,0.07
2333,2019-08-12 00:00:00,57284405420365,2,799.042237317924,0.07
2334,2019-09-20 00:00:00,91642707483404,4,943.3485385718726,0.19
2335,2019-10-13 00:00:00,96183215176895,1,67.73260604846287,0.19
2336,2019-09-06 00:00:00,75601928171480,1,641.8241434824297,0.07
2337,2019-10-16 00:00:00,56931569951407,4,22.194003290896717,0.19
2338,2019-09-04 00:00:00,70357914738659,1,743.7012189847007,0.07
2339,2019-08-12 00:00:00,95134888942544,3,99.93752578624037,0.07
2340,2019-08-15 00:00:00,33686446541844,4,903.2515662608763,0.07
2341,2019-09-21 00:00:00,82589569452048,2,646.0831741779957,0.07
2342,2019-10-22 00:00:00,20504485868701,2,423.3122202359204,0.19
2343,2019-09-23 00:00:00,90056560307925,4,383.69807608904205,0.07
2344,2019-10-08 00:00:00,30235079097745,1,382.0017866559536,0.19
2345,2019-10-12 00:00:00,31102711080343,4,346.8018176298796,0.07
2346,2019-10-27 00:00:00,58384091037630,3,664.0180785448591,0.07
2347,2019-09-25 00:00:00,43008536549309,2,544.2461321798136,0.19
2348,2019-09-26 00:00:00,19989223118211,3,898.6524052606864,0.07
2349,2019-08-29 00:00:00,4841568654175,4,662.2503894635375,0.19
2350,2019-10-23 00:00:00,99094913875672,1,575.0505295710982,0.07
2351,2019-08-15 00:00:00,30137968105576,3,299.199825906605,0.07
2352,2019-08-09 00:00:00,317194944477,3,14.430754381145938,0.07
2353,2019-09-17 00:00:00,81411094580496,4,862.978704842106,0.19
2354,2019-09-21 00:00:00,87607212722985,1,560.4569052789714,0.07
2355,2019-10-31 00:00:00,67204524028111,3,900.3609913332825,0.07
2356,2019-10-24 00:00:00,49764999603967,2,92.1352837940317,0.19
2357,2019-08-23 00:00:00,42221124483182,4,890.3080020491104,0.07
2358,2019-11-01 00:00:00,15546067741721,3,507.3910490853505,0.07
2359,2019-09-06 00:00:00,55078993989366,4,968.7169084137684,0.19
2360,2019-08-30 00:00:00,33963074397740,1,481.5143439479407,0.07
2361,2019-09-11 00:00:00,48951097927672,4,629.9303277794222,0.19
2362,2019-08-23 00:00:00,86491401650106,2,353.1165013505833,0.07
2363,2019-10-03 00:00:00,25460658384430,1,233.1709863595017,0.07
2364,2019-11-03 00:00:00,43632106543908,2,168.42352282369222,0.07
2365,2019-09-24 00:00:00,21914704983371,3,423.8225702414392,0.07
2366,2019-09-16 00:00:00,11564226761944,4,318.5228247578903,0.19
2367,2019-08-27 00:00:00,11564226761944,4,812.253275030938,0.07
2368,2019-08-31 00:00:00,67204524028111,3,79.45498865664436,0.19
2369,2019-08-31 00:00:00,8628992044264,3,812.8344531846034,0.07
2370,2019-08-06 00:00:00,34272874776264,4,359.47959734308114,0.19
2371,2019-10-12 00:00:00,55559150460171,2,812.5343646577231,0.07
2372,2019-09-05 00:00:00,7111914746720,3,498.6495674991493,0.07
2373,2019-08-27 00:00:00,60428543888417,3,463.34468307100616,0.07
2374,2019-10-12 00:00:00,48951097927672,4,956.1126045192987,0.19
2375,2019-08-06 00:00:00,66556374498479,4,962.99070787201,0.07
2376,2019-08-30 00:00:00,30269541489794,4,626.6435833808504,0.07
2377,2019-09-23 00:00:00,7918224474311,4,279.2668834766594,0.07
2378,2019-10-12 00:00:00,58007443752524,4,619.6430664541015,0.07
2379,2019-08-11 00:00:00,38267084546012,1,222.70044306618897,0.07
2380,2019-08-26 00:00:00,19687282188823,3,214.74949906953256,0.19
2381,2019-08-29 00:00:00,99577650218017,3,576.5587018232268,0.07
2382,2019-08-21 00:00:00,49331458456556,2,665.9197289221769,0.07
2383,2019-08-21 00:00:00,55518934266607,2,542.4450234909884,0.19
2384,2019-09-24 00:00:00,31778977099388,3,321.72114722153617,0.07
2385,2019-09-17 00:00:00,19839727850633,2,325.230955855124,0.07
2386,2019-09-24 00:00:00,78271865246467,1,658.8734860565787,0.07
2387,2019-09-05 00:00:00,39622892606535,2,225.25128107632253,0.19
2388,2019-10-14 00:00:00,70357914738659,1,880.597079388957,0.19
2389,2019-09-25 00:00:00,32464450806224,3,531.3984658808104,0.07
2390,2019-10-12 00:00:00,80930259749058,3,834.6368992369922,0.07
2391,2019-10-15 00:00:00,66391354743307,1,550.5198106280491,0.07
2392,2019-08-08 00:00:00,36976646165431,1,114.61692301533657,0.19
2393,2019-09-27 00:00:00,79478193593966,1,221.9044099333596,0.07
2394,2019-10-29 00:00:00,18658299470660,2,871.717824234173,0.07
2395,2019-10-25 00:00:00,3721174528059,1,315.1453624046211,0.07
2396,2019-10-27 00:00:00,10536662636279,4,186.43921297905698,0.07
2397,2019-09-08 00:00:00,93983841776230,3,165.0284325503898,0.19
2398,2019-09-23 00:00:00,27738078979079,3,397.83541622322434,0.19
2399,2019-09-08 00:00:00,34681239391159,1,612.718199539059,0.19
2400,2019-09-23 00:00:00,35798061902067,1,692.6155330263865,0.19
2401,2019-09-19 00:00:00,47388212429098,1,74.66975031486345,0.19
2402,2019-09-21 00:00:00,19839727850633,1,928.4279067741617,0.19
2403,2019-11-02 00:00:00,17747133849543,3,968.2640421958528,0.07
2404,2019-10-05 00:00:00,51010150715079,1,205.17929629414212,0.19
2405,2019-10-18 00:00:00,80597812632560,3,281.7986414316982,0.07
2406,2019-09-18 00:00:00,33557759507202,2,150.4673022690155,0.07
2407,2019-10-24 00:00:00,10409346279482,4,817.3507143226661,0.19
2408,2019-10-15 00:00:00,47447038460279,1,775.0124791134193,0.19
2409,2019-10-11 00:00:00,16943097809537,3,350.1559483199096,0.19
2410,2019-09-17 00:00:00,58289270550674,3,30.966356537245666,0.19
2411,2019-10-01 00:00:00,17919983189919,2,243.01292383994456,0.19
2412,2019-10-12 00:00:00,88151338068219,2,469.26687874301484,0.07
2413,2019-09-24 00:00:00,75384348881430,4,430.2137139051058,0.07
2414,2019-10-26 00:00:00,28784829326194,2,357.91185270127744,0.19
2415,2019-09-29 00:00:00,29209186191956,2,474.88255375089204,0.07
2416,2019-11-01 00:00:00,81936942224505,3,574.4386076466717,0.19
2417,2019-11-01 00:00:00,58205745314812,1,649.3680606297112,0.07
2418,2019-09-03 00:00:00,52045782368581,1,309.92063735375143,0.19
2419,2019-09-19 00:00:00,75753926660403,4,122.1637998436208,0.19
2420,2019-08-18 00:00:00,37532206428843,4,654.4303991613641,0.07
2421,2019-10-23 00:00:00,41339670015296,2,538.9571410427327,0.07
2422,2019-08-23 00:00:00,52881242536841,2,952.5571538269104,0.07
2423,2019-09-12 00:00:00,19009956915812,2,604.8117870360663,0.07
2424,2019-10-31 00:00:00,61221808991571,1,158.66006140491606,0.19
2425,2019-08-30 00:00:00,83351442526171,2,347.56194476374964,0.19
2426,2019-08-07 00:00:00,51631819212575,2,733.9932406371022,0.19
2427,2019-10-05 00:00:00,39112000869432,3,229.6601357436623,0.19
2428,2019-10-26 00:00:00,92972902674238,3,165.0927489461247,0.07
2429,2019-09-17 00:00:00,65438226566028,2,11.896482319245338,0.07
2430,2019-09-27 00:00:00,62554848001863,1,817.7347643466243,0.19
2431,2019-09-04 00:00:00,5319379599401,4,892.5423505221637,0.07
2432,2019-10-10 00:00:00,93249263357638,4,669.9246089760936,0.19
2433,2019-09-05 00:00:00,1427510970926,2,940.6282502881236,0.07
2434,2019-10-03 00:00:00,62531584827560,2,904.1679886182156,0.07
2435,2019-09-29 00:00:00,59141321307006,4,718.7984594087126,0.07
2436,2019-09-04 00:00:00,91616755072740,2,510.1515262584389,0.07
2437,2019-11-02 00:00:00,99813917235126,2,373.8980062275994,0.07
2438,2019-08-08 00:00:00,70552991222270,2,353.5857488007901,0.19
2439,2019-10-21 00:00:00,38997225357496,3,295.4246377612185,0.07
2440,2019-09-25 00:00:00,11579339919848,2,2.4425582728834216,0.19
2441,2019-10-16 00:00:00,83499180091055,3,36.41222360689967,0.19
2442,2019-11-01 00:00:00,97715002911935,2,865.6254047434472,0.07
2443,2019-10-16 00:00:00,7724480199919,2,949.528647403289,0.19
2444,2019-10-28 00:00:00,94296338819763,4,779.2795874272632,0.07
2445,2019-09-01 00:00:00,4833573434984,3,233.9891749416688,0.07
2446,2019-08-28 00:00:00,80065136783836,1,909.1802630740843,0.07
2447,2019-09-16 00:00:00,38203025902429,3,237.52586629643926,0.19
2448,2019-08-28 00:00:00,41339670015296,2,362.03241592228335,0.19
2449,2019-09-10 00:00:00,87083046702822,2,213.73934132862578,0.07
2450,2019-09-15 00:00:00,49636997555825,4,28.49785069743771,0.07
2451,2019-10-04 00:00:00,68159262080081,2,431.2098799560636,0.07
2452,2019-08-12 00:00:00,78278059316274,2,734.3602533997922,0.19
2453,2019-10-18 00:00:00,32021910868783,3,271.01627078839766,0.19
2454,2019-08-24 00:00:00,60124480562673,4,993.3812906398023,0.07
2455,2019-10-11 00:00:00,88085190891111,1,476.20030726076124,0.07
2456,2019-09-13 00:00:00,26582231758997,1,610.3440200887277,0.07
2457,2019-10-29 00:00:00,13724960499393,4,749.5110696321913,0.07
2458,2019-09-08 00:00:00,85880882078268,2,551.0154440344807,0.07
2459,2019-10-21 00:00:00,84503339209865,2,865.8519221690171,0.07
2460,2019-09-23 00:00:00,53111965022274,1,239.46330183940955,0.19
